54.91709024	23.86742194	5426
54.6864244	25.21747455	5283
55.93038762	23.30390869	5249
54.72155177	25.29614463	5231
54.6588368	25.27864767	5182
55.71623039	24.35807246	5171
54.68578541	25.27949471	5143
55.08166525	22.77054882	5116
55.59342893	26.45134466	5099
56.30754668	22.34358694	5083
55.72525914	24.342237	4982
55.50877728	25.59103866	4929
54.91715029	23.94540897	4824
55.72521377	24.35815466	4821
54.66765508	25.29442767	4816
54.4139935	24.02310877	4806
55.70187562	21.15991575	4794
54.89915077	23.89866186	4792
55.60272054	26.43605085	4786
54.6766379	25.29471344	4769
54.68545401	25.31050385	4750
55.69253444	21.14468166	4710
54.78948993	24.67635466	4702
55.34916216	21.46914253	4671
55.23812332	24.77828754	4651
55.74318049	24.3583192	4641
54.39602445	24.00769956	4603
55.50857067	25.60686295	4585
55.25562591	22.293237	4573
54.71256902	25.29585807	4484
54.91710626	23.88301932	4437
55.66707777	21.21014237	4434
54.73069948	25.28090955	4429
54.72171669	25.28062627	4428
55.91571207	21.08027727	4423
55.92149436	23.32006679	4368
55.70682243	21.38239557	4365
54.68594813	25.2639899	4364
55.28551961	23.96064615	4269
54.93507569	23.88296718	4252
56.29856774	22.34397547	4204
54.65899936	25.26315312	4203
54.90815754	23.92982717	4184
54.93511174	23.92978025	4181
54.72138486	25.31166282	4164
55.34018681	21.46971511	4129
54.73086247	25.26538761	4126
55.49938174	25.62231767	4121
55.71618297	24.37398642	4090
54.7578109	25.2662281	4081
54.89919078	23.97661426	4030
55.72805287	21.12616168	3982
55.6577428	21.19490934	3963
54.70407476	25.24903671	3962
54.39601856	24.03849778	3943
55.71010835	21.12748005	3929
54.38703695	24.02309362	3858
54.69321399	25.41934418	3799
54.90814753	23.91423323	3792
54.78957559	24.66080744	3792
54.91714228	23.92981154	3791
55.81473025	23.54529601	3734
54.6527277	23.03148414	3711
55.0695931	24.27399209	3709
55.70716036	21.3982896	3678
55.80574711	23.54540072	3657
55.91233104	23.28823725	3655
55.60303459	26.42019673	3652
55.92112456	23.25607889	3650
54.02760661	24.00763134	3647
55.25584477	22.30895984	3637
54.21501216	24.55960984	3636
54.70423362	25.23352475	3560
55.71047928	21.14337204	3556
55.25609017	24.77863864	3550
55.97399808	22.26173592	3533
55.28552367	23.97638769	3520
54.84535443	25.47139419	3512
55.94921311	25.57703114	3479
55.72511684	24.38998983	3478
55.59374492	26.43549447	3461
54.87221842	23.92988961	3454
56.29835072	22.32782686	3431
54.87222641	23.94546969	3385
55.89283656	21.25792775	3343
54.21493999	24.57494078	3304
56.32251006	22.87646433	3292
54.89917278	23.9298428	3269
55.98275016	22.2453169	3261
54.72187963	25.26510776	3247
55.52300724	25.11647846	3228
55.92468366	21.07960226	3222
55.93945959	23.31975212	3222
55.27653541	23.96065504	3109
54.65208354	25.04598332	3107
55.93927873	23.28774318	3093
54.90812152	23.88304538	3069
55.06962732	24.25833558	3064
55.71613466	21.39769275	3033
54.64166346	25.20064364	3021
54.95829503	23.03976253	3011
54.60374813	25.38527196	2956
55.683562	21.14533591	2938
55.98297712	22.26133306	2893
55.75216383	24.35840154	2891
54.64309989	25.04575266	2880
55.88350679	21.24259649	2855
54.38702714	24.05388511	2852
55.63121734	22.92808926	2828
55.13168501	26.15630776	2810
54.83624316	23.88325327	2807
54.69525063	25.23325221	2772
55.92131361	23.28807265	2753
54.72121596	25.32718086	2752
55.97354224	22.22971124	2747
54.85345802	24.44382783	2732
55.69326965	21.17645221	2724
55.9393702	23.30374761	2700
54.69443675	25.31079335	2685
55.67458953	21.1459898	2683
55.71627574	24.34215845	2665
55.29450989	23.99212745	2634
55.22351193	25.40672524	2632
55.24664564	22.29362185	2627
54.56487789	23.32736846	2624
54.90813553	23.8986393	2619
54.6840491	25.43453388	2612
55.94900724	25.59303468	2609
54.6679823	25.26343189	2582
54.7305345	25.29643134	2579
55.73739641	21.14140483	2575
54.91698016	24.21056467	2537
54.91705221	23.83622724	2535
55.90315952	23.25642277	2533
55.83860382	24.98181837	2524
55.71084816	21.15926439	2521
54.8362272	23.86768709	2493
55.73419714	24.35823691	2486
55.34948749	21.48489407	2471
55.38121523	23.12422464	2466
56.19957572	24.74930177	2460
55.50898185	25.57521416	2455
54.86324758	23.96105843	2441
55.90458544	21.84897885	2431
55.3811012	23.10844702	2408
54.63861683	23.94578274	2406
54.74882811	25.26594778	2386
55.24730328	24.74701304	2377
55.29450786	23.97638236	2376
54.57878082	25.19879406	2376
54.60510142	25.26148372	2373
54.94398425	23.82050994	2372
55.91204444	23.24025784	2357
56.06642204	24.40948685	2349
55.88386354	21.25856081	2338
54.67647126	25.31021451	2337
55.33845463	26.15176228	2325
54.89918678	23.96102376	2324
55.04825124	24.94673957	2322
55.81467024	23.52934208	2302
55.91328204	21.83249807	2285
56.23719624	23.62095258	2276
54.75438419	23.49511658	2265
54.890188	23.92985841	2265
55.48773995	22.18826556	2261
55.95798698	25.59340354	2247
55.49959032	25.60649718	2222
56.24617884	23.62086385	2213
55.08756191	24.27411492	2213
55.99076786	22.95021718	2211
54.54699346	23.34311896	2205
55.6659853	21.16251753	2187
55.28551353	23.94490462	2176
54.40500407	24.0385062	2166
55.74599732	21.12484182	2157
56.19947706	24.76541418	2144
54.92607496	23.8673924	2143
55.74313303	24.37424412	2142
55.63135503	22.94396637	2123
54.6350036	24.93711464	2120
55.89247969	21.24195975	2086
55.9997495	22.9499737	2084
54.81825748	23.86774583	2059
54.86244259	24.4439265	2038
55.71870751	21.11092581	2037
54.7138324	25.17173439	2027
54.56512683	23.37375366	2022
54.87220842	23.91430954	2018
55.92158162	23.336064	2008
54.55589323	23.32751632	2005
55.74071147	26.26942328	1989
55.69290307	21.16056675	1984
54.41399547	24.00770292	1982
54.23331468	23.516836	1974
54.748665	25.28147659	1967
54.64760198	23.94577079	1953
54.76663047	25.28204425	1949
55.9126841	23.3522111	1947
55.98252113	22.22930096	1944
55.73202787	26.252994	1944
55.17027355	26.00139397	1929
54.91713228	23.91421412	1928
55.73432711	24.31047283	1910
54.94406038	23.88294108	1905
55.94844219	23.31959465	1900
54.69339462	25.40383742	1877
55.90306195	23.24043343	1871
54.6856207	25.29499936	1871
55.26460616	22.29285192	1866
54.8272583	23.8832792	1861
54.54707638	23.35857389	1849
54.85425676	23.94549393	1848
54.59528768	25.33855787	1844
54.66861294	25.2014385	1836
54.57403053	23.35815071	1835
55.06955687	24.28964856	1832
54.86321163	23.898752	1825
54.68610887	25.24848493	1809
55.95724378	23.28741333	1808
55.07854127	24.28971347	1790
54.55597816	23.34297458	1785
54.94390611	23.77368681	1783
55.99172911	22.2449101	1781
54.88121121	23.94545756	1756
55.99195614	22.26092997	1751
54.71289678	25.26482806	1750
54.73968225	25.28119299	1746
55.94835276	23.30358643	1738
54.70325068	25.3265942	1738
54.89906077	23.82070978	1726
54.87219643	23.89872949	1722
55.98617798	23.86378758	1717
56.00859357	22.93369854	1709
54.92610499	24.10140587	1709
54.31629791	25.37559711	1709
54.69493103	25.26426913	1701
54.38703303	24.03848937	1692
55.82949338	24.99755023	1677
55.9216668	23.35206129	1668
54.55606111	23.35843291	1651
55.25618948	24.76291014	1645
56.31352911	22.87672804	1643
55.9771761	23.84779793	1634
54.75764775	25.28176034	1630
54.30731485	25.3752975	1621
54.86238466	24.45950232	1611
54.67630265	25.32571542	1605
54.82724234	23.86771647	1591
55.24686444	22.30934116	1589
54.78374945	25.36032297	1587
54.94407441	23.89854891	1582
56.05743921	24.40939165	1579
55.52315052	25.10064518	1574
54.96206582	23.92973325	1566
55.91609001	21.09625259	1564
56.31652562	22.34319819	1560
56.26719097	21.5380169	1559
54.94400629	23.83611769	1559
56.23714579	23.60482333	1554
55.7261361	21.92249268	1535
56.19059363	24.74912671	1533
54.40499032	24.06931113	1530
56.24942535	22.74951712	1528
55.98615924	23.84776265	1528
54.86319765	23.88317542	1523
54.86322361	23.9143286	1517
54.65285059	23.04697799	1508
54.73019858	25.32747443	1508
55.92140503	23.30406968	1499
54.42047512	23.22187428	1498
54.53800874	23.34326326	1495
54.65799426	25.35611805	1493
55.95733532	23.30342517	1489
55.71613349	24.38990033	1472
55.49979687	25.59067649	1462
54.80853499	24.44333533	1461
54.16720521	25.00308433	1461
54.93511975	23.94538463	1460
54.60268598	24.0232155	1450
54.93499958	23.82054995	1449
55.27652932	23.94491706	1449
54.89016601	23.89868442	1435
56.27616542	21.53744006	1428
54.72104508	25.34269873	1427
55.16129466	26.00094413	1427
54.85421283	23.88320139	1423
54.65816673	25.3406243	1420
54.86324159	23.94548181	1410
55.30257197	20.99946853	1409
54.54715733	23.37402891	1405
54.89011802	23.85192352	1400
56.190495	24.76523535	1399
54.89005203	23.8051628	1389
54.88118123	23.89870696	1389
55.91533206	21.06430233	1386
54.63221088	22.75316673	1380
54.86318167	23.86759885	1377
55.91356239	21.84848167	1376
55.73404859	24.40600056	1374
54.64374384	23.03169773	1373
55.49060997	25.60613162	1369
55.74636874	21.14074835	1368
54.77066128	24.81591392	1363
55.48750489	22.17245153	1359
55.7432259	24.34239423	1353
54.8722324	23.96104977	1341
54.67560835	25.38771744	1336
54.01862052	23.9923703	1334
55.37223221	23.12442307	1325
54.89913677	23.88307141	1325
54.63411623	25.04552212	1319
54.62963166	23.94579469	1312
54.7617807	24.80019712	1305
54.91715029	24.05459103	1304
55.26507358	24.77881433	1304
55.34051204	21.48546309	1300
55.03914527	24.96217035	1294
54.30713872	25.39065897	1285
54.92611701	23.91419501	1279
54.85419686	23.86762828	1273
54.64002901	25.35552	1272
54.72967981	25.37403785	1272
54.96195355	23.82042984	1271
54.89919278	24.00779525	1271
54.00963442	23.99237195	1263
54.92601489	23.82058994	1262
54.8632336	23.9299052	1261
54.66977909	25.0774448	1261
54.84527192	23.94550604	1258
55.75534106	21.1400915	1257
55.76114716	24.35848392	1253
54.74000635	25.25014209	1251
54.83625713	23.89881948	1246
55.97422288	22.27774861	1243
54.78059124	24.66066097	1242
55.92281768	21.86397178	1239
54.96205579	23.91411844	1236
55.07268281	22.77082428	1222
55.24720603	24.76273808	1215
54.66697687	25.35641732	1213
54.7021963	25.41965781	1212
55.92430353	21.06362364	1210
54.95304506	23.88291497	1203
55.75220925	24.34247291	1203
54.88057358	23.60262458	1202
54.69303137	25.43485076	1196
55.73414969	24.37415817	1195
54.74961379	25.18830145	1189
55.7370251	21.12550193	1183
56.34324495	22.32586305	1176
55.72842405	21.14206093	1173
54.39601267	24.05389689	1173
54.70237699	25.40414763	1165
55.33817616	26.16751354	1158
54.6955623	25.20223468	1156
54.9850979	25.77339436	1155
54.05455314	24.05345396	1145
54.51899784	24.82633508	1145
55.05137683	24.36776558	1134
55.75571055	21.15600204	1128
56.23776423	22.50792255	1125
55.7253437	24.31040155	1125
55.24710675	24.77846304	1125
55.90361627	23.33637092	1123
54.92599087	23.80498916	1110
54.890202	23.96103244	1106
54.75431853	23.47958241	1104
54.8452819	24.02335456	1103
54.77476703	25.36002154	1093
56.3252873	22.32664925	1091
55.04224165	23.58537973	1082
54.78554593	25.18935486	1082
54.90816554	24.05457887	1081
54.89013601	23.86751047	1077
56.1948738	22.6868388	1071
56.00873113	22.94973009	1071
55.96717272	25.57776167	1071
55.75211635	24.37433012	1069
55.03926791	24.94652771	1068
55.34715384	26.16800403	1066
54.98532461	25.75777797	1058
54.78392272	25.34478121	1053
55.90145257	21.24132265	1052
55.95759744	23.35146122	1051
56.31630845	22.32704201	1046
55.39019823	23.1240261	1046
55.22332975	25.42243746	1040
54.64398755	24.93732128	1036
54.56018608	25.26009677	1033
55.25540502	22.27751437	1029
54.00064831	23.99237359	1029
55.5844534	26.45078499	1026
54.97105048	24.07028243	1025
54.59511561	25.35402775	1024
54.79273185	25.36062457	1018
54.90810551	23.86745147	1017
54.66680236	25.37191433	1015
54.85422681	23.89877451	1014
54.74539954	23.49522835	1009
56.19967229	24.73318925	1008
55.6355849	23.72207178	1002
54.65978245	25.1856781	1000
54.81827344	23.88330511	996
56.05749142	24.39333751	995
55.23231126	25.42275801	995
55.23822256	24.76256613	994
56.32236244	22.86030194	988
55.90486362	21.86495904	984
55.79682185	23.56145202	984
55.94826126	23.2875783	981
54.01861471	23.96185152	981
54.64918405	25.3403286	980
55.59405887	26.41964397	978
54.69586603	25.17121657	970
56.26686902	21.52188972	969
54.97104046	23.91409927	968
56.08506491	23.97590098	955
55.31921978	26.67079402	954
55.23744462	22.27829095	952
54.60526168	25.24600948	951
55.80568712	23.52945046	949
55.26438519	22.27712575	946
54.66830158	25.2324355	945
54.7111786	25.41997162	944
55.98327294	23.14271562	942
54.66171155	23.03127044	935
55.5321327	25.10089601	935
54.31612172	25.39096192	935
54.64150892	25.21613196	934
54.7707648	24.8003744	933
54.64119391	22.75289184	932
55.30349407	24.00787433	932
54.61408445	25.26176157	927
54.72914316	25.42059975	921
54.35958612	24.34617404	920
54.74946063	25.20383101	918
55.74673811	21.15665525	915
54.71188969	25.35791617	915
55.92506173	21.09558126	912
55.88421822	21.2745255	910
55.99961199	22.93394587	910
55.22824171	22.26296712	908
55.51416832	25.10039449	907
55.73627633	21.09369727	906
55.54603118	24.08715009	906
55.2551821	22.26179196	899
55.49081644	25.59031452	894
56.30776167	22.35973956	892
56.22821363	23.62104127	886
54.71223333	25.32688745	885
55.71631904	24.3262444	880
54.6245821	25.10722244	879
55.82365335	23.52923364	878
55.62223522	22.92833439	877
55.09048855	22.754612	875
55.30349407	23.99212567	873
54.4537513	25.11802882	870
56.24612837	23.60473082	869
55.05132855	24.3834148	869
55.9486148	23.35161137	863
55.25750284	23.48875761	862
54.7025557	25.38863728	861
54.95309517	24.03902838	860
55.99049083	22.91816907	859
54.70391391	25.26454852	857
54.01861858	23.97711091	852
55.91384066	21.86446555	849
54.24230012	23.51673102	843
55.89319136	21.27389611	842
55.72510895	21.39709556	841
54.87216646	23.86756941	839
54.93502161	23.83615423	834
54.66949945	25.10844405	833
55.07469787	22.98999823	830
55.24947735	23.83486335	829
54.94402632	23.85172547	829
54.64386669	23.04718817	824
55.39008417	23.10824491	824
55.87591321	23.20900336	821
56.18589329	22.68714553	820
54.95305909	23.89852628	816
56.02207082	24.16841848	814
55.89212075	21.22599211	813
55.87417517	21.22727257	811
54.77494024	25.34448322	809
55.09032741	22.73895095	808
54.74914834	25.2348897	808
54.01862052	24.0076297	806
55.24700545	24.79418789	806
54.845228	23.88322734	805
54.68528534	25.32600818	801
54.73164764	25.18777562	799
54.7120625	25.34240189	799
54.9584173	23.05537377	795
55.09064768	22.77027321	793
55.92225887	21.83199692	792
55.26641981	23.47290889	792
54.75797207	25.2506957	790
55.72018762	21.17450902	789
54.7847592	25.26706998	785
55.59734739	23.1987504	784
54.41158868	23.23744795	783
55.87675319	23.35280947	783
54.9170302	23.82062991	782
54.83628706	23.94551815	779
55.24642483	22.27790277	777
54.00064638	23.97712077	776
54.8722364	23.97662986	774
55.76468298	21.15534847	772
56.2084591	24.7655931	772
55.75243841	23.75309974	771
55.24958271	23.96068166	771
55.55635108	21.97902262	760
56.32265558	22.89262688	759
55.94852953	23.33560297	759
54.79374194	25.26735092	758
54.76757989	25.18882786	757
54.67774883	25.18620161	756
56.10077196	23.2526184	755
54.39600481	24.06929598	753
55.77911378	24.35864884	752
54.60768358	24.98292578	752
54.75813124	25.23516314	751
55.50836201	25.62268704	751
55.95819292	25.5773963	750
54.64323264	25.03026283	747
54.87220842	24.08569046	746
55.71579662	21.38179509	744
54.84521203	23.86765769	743
55.83873016	24.96585641	741
55.91271513	21.80053173	739
55.95768065	23.36747341	739
54.89002604	23.78957593	734
55.23722185	22.26257562	733
54.60588296	25.18411103	733
56.31674068	22.3593546	732
55.90402286	21.81701931	731
55.71945168	21.14271667	730
55.34883479	21.45339131	730
55.94981827	25.52901927	729
54.890208	23.99220649	728
55.50973782	24.30870284	727
55.36678521	21.45223809	726
55.9669667	25.59377261	724
54.94943383	23.05558445	723
54.89007603	23.82074968	723
54.67524931	25.41871744	723
55.70724699	24.35799031	722
54.95817075	23.02415142	720
54.74898922	25.25041882	720
54.7117149	25.37343029	720
54.95307112	23.9141376	718
55.69818604	21.39888611	715
55.96456334	22.23012127	714
55.90334845	23.28840175	714
54.93504164	23.85175853	711
54.02760661	23.99236866	711
55.51402509	25.11622416	711
54.41149045	23.22204442	710
54.9493116	23.0399767	707
54.89015201	23.88309744	707
54.56916917	25.26037385	707
56.02374942	21.08817147	705
54.86325158	23.97663506	701
55.28856393	21.58323733	699
54.6674885	25.30992533	696
54.74047761	25.20356459	695
56.23795763	22.52404705	691
54.93497554	23.8049457	690
55.5525478	21.31339458	688
55.37234416	23.14019722	686
55.08771297	23.80420302	686
54.79290518	25.34507937	685
54.63573642	25.69618726	682
56.36125109	23.24752994	681
56.26654497	21.50576288	680
54.55614209	23.37389132	679
55.21107176	24.79347231	678
54.09912575	23.70186545	676
54.94411448	24.02341181	676
54.42297506	24.03852304	675
55.36632598	23.88169801	674
54.72266454	25.18751292	672
54.72069736	25.37373398	670
54.64103344	25.26259604	668
55.23802205	24.79400885	667
55.88314796	21.22663253	664
54.00963249	23.97711584	662
54.40499818	24.05390867	662
55.85870268	23.33713669	661
54.76679368	25.26650857	660
54.79237923	25.39171447	660
54.88104131	23.78962275	659
54.53257761	25.32105312	657
55.49040145	25.62194851	657
54.93494951	23.78934146	655
55.04812856	24.96238572	655
55.95742477	23.3194371	654
54.77459183	25.37555969	654
55.8738144	21.21131265	653
54.64268975	25.09222137	649
54.94396021	23.8049022	646
54.80320299	25.22098272	646
54.87653434	25.06737066	645
56.08349278	25.61464882	645
54.3780416	24.05387334	644
54.91714228	24.07018846	644
55.71779404	21.47718608	643
54.86316369	23.8520223	643
55.33985956	21.45396744	642
54.67595946	25.35671676	642
54.39602445	23.99230044	641
55.65365076	23.7696107	640
56.09247223	25.61502458	640
54.88120322	23.92987402	639
55.71746627	21.46128675	637
54.73179871	25.17225277	634
56.00845392	22.91766712	632
56.3071104	22.31128238	630
54.27736199	24.66794018	628
56.19937629	24.78152649	627
54.75844363	25.20409759	627
54.75541479	23.93009159	626
54.8630718	24.2102837	624
55.15231575	26.00049454	624
54.59611838	25.26120603	622
54.67542982	25.40321752	622
54.66876565	25.18593978	621
55.37352301	26.20100732	618
55.30988887	23.20455598	616
55.49671935	22.18785326	613
55.24620199	22.2621839	613
54.57394752	23.34268558	613
55.75644336	21.18782424	612
55.39739848	22.90285172	611
54.94404435	23.86733327	610
54.62384952	22.81536719	609
54.65260283	23.01599041	609
54.7229646	25.15647395	607
55.74100445	26.25351138	607
55.91259895	23.3362175	606
55.70737684	24.31025911	606
55.75496951	21.12418133	605
55.89926716	21.14550026	605
56.31338153	22.86056943	604
55.92198674	23.4160513	604
54.74976496	25.17277174	604
54.80188762	25.34537769	603
55.96631785	23.30326381	602
54.75828843	25.21963044	602
54.25102383	24.54475194	601
56.06109131	21.56723484	599
55.2324935	25.40704225	599
55.70733562	24.32616955	597
55.76842001	24.74101049	596
54.71398139	25.15621826	596
54.84524198	23.898797	595
55.2855257	23.99212923	595
54.62064649	23.94580664	593
54.69357326	25.3883305	593
54.90804549	23.82066986	592
55.73410017	24.39007939	592
54.78041799	24.69174843	590
55.89175973	21.21002484	589
55.96043735	21.47743621	589
54.6757849	25.37221718	589
55.75680668	21.20373589	587
54.76411516	23.72807531	587
54.72251153	25.20303219	587
55.46584008	21.46166978	586
56.16915362	22.09188573	584
55.82371338	23.54519125	583
55.90180956	21.25729433	582
55.13277833	21.90637376	582
54.95308915	23.94536027	582
54.65867225	25.29414207	582
55.72952525	21.18976091	581
54.59689966	25.18385036	579
54.63595232	25.6807044	578
54.87221842	24.07011039	577
55.69435705	21.22411078	576
55.73886104	21.20502008	575
55.98229002	22.21328526	575
55.08182232	22.78620667	575
55.95751214	23.33544911	574
54.95301099	23.8516924	573
56.06647426	24.39342897	573
54.92603692	23.83619074	571
54.72034169	25.40476856	571
55.73849797	21.18911572	570
55.53926114	21.12410767	569
54.95302903	23.86730368	569
54.85433631	25.47172115	569
54.890178	23.91427141	568
55.94816768	23.27157026	567
55.9461418	25.80106089	567
55.80580503	23.56135104	566
54.72016088	25.4202856	566
54.22432922	23.51694093	565
54.66626695	25.41840433	565
54.60268202	24.0386925	564
54.6671494	25.34092015	564
54.93492147	23.77373726	563
54.9890278	23.94531146	563
55.77216407	21.09102542	561
54.65850573	25.3096363	561
54.62472268	25.09173996	560
55.93029618	23.28790796	558
55.74348593	23.7690817	557
54.72052052	25.38925136	557
55.72916024	21.17386055	556
55.72640418	21.93840067	555
54.95289074	23.77363633	555
54.86325358	23.99221169	553
54.73149458	25.20329831	553
54.2981557	25.39035619	553
54.64296516	25.06124236	551
54.63188805	25.27780204	551
54.50358168	24.25475247	550
54.62963761	23.96128192	549
54.4409519	23.99229202	549
54.63121865	25.33973771	549
56.27370757	23.9919275	548
54.54738834	23.4203944	547
54.86232474	24.47507808	547
54.75859685	25.18856458	546
54.64135241	22.76837986	545
55.84971992	23.33728959	544
54.72594555	23.21603344	542
54.89919078	24.02338574	542
54.97656883	25.74177245	542
54.77701091	22.85752922	541
54.97105048	23.92971757	541
54.97105851	24.05466412	537
54.54723631	23.389484	536
54.57893303	25.18332944	536
54.87130925	24.47518373	535
55.688874	21.38359553	534
54.09042144	23.85478552	533
54.70201362	25.43516782	532
54.4386391	23.2523611	531
55.80340144	24.88522858	531
54.16733177	24.9877726	530
55.93954691	23.33575673	529
56.02506548	25.22717837	529
54.72281556	25.17199351	527
54.60493918	25.27695781	527
55.29331919	21.37819847	526
55.68907832	24.42143789	526
55.88581893	23.3686426	525
54.1622444	24.19140245	525
55.64033719	22.94372472	524
55.49648421	22.17203563	523
54.96207384	23.94534808	523
55.74184388	22.36763592	521
55.07456701	22.97434206	521
54.63236932	22.76865135	519
56.2404447	22.74980981	519
54.85141138	23.16688461	519
54.64760793	23.96126484	519
54.96204376	23.89850364	518
55.95030771	23.94396441	518
54.93794451	25.22506214	518
54.71005242	25.51304954	518
55.75607799	21.17191296	517
55.35910773	21.51583589	517
55.76431336	21.13943428	516
55.35781001	21.45281486	515
54.67876261	25.07768269	515
55.83756116	21.19793899	514
55.5870361	21.24756399	514
54.62322783	25.24655852	513
55.08759615	24.25845139	512
54.85426874	24.00778658	511
54.75680215	25.35941917	511
55.65737876	21.17903802	510
56.28958877	22.34436377	510
55.25743595	23.47302781	510
55.39324347	23.85004901	510
55.32256108	21.48660017	508
55.14175675	21.90590359	507
55.77328565	21.13877668	505
55.74819501	21.22028654	505
54.59370076	24.02321039	504
54.71352847	25.2027662	504
55.97331121	22.21369924	503
54.7657846	25.35972027	502
55.03003736	24.97759414	500
55.32146036	23.97636634	498
54.9800552	24.00781091	497
54.68441223	25.40352739	497
55.11317028	23.36521043	496
54.58680908	25.29186289	496
55.74129538	26.23759918	496
55.98205682	22.1972698	495
55.55661133	21.99486251	494
54.71706069	23.23172589	494
54.97611755	25.77299848	494
55.57841747	21.26403244	493
55.75246938	23.76902864	493
54.73002764	25.34299573	493
55.2738054	22.30819657	492
54.95023338	23.1648419	492
54.42057338	23.23728118	492
55.78124109	22.65295869	491
54.97989872	24.19527201	491
55.82962175	24.98159208	490
55.68896504	24.45324344	488
55.36280604	21.70492874	485
55.15880653	23.52140438	485
54.90808751	23.85185758	485
55.78225791	21.13811872	484
54.97107054	23.99219084	482
54.58729548	25.24546105	482
55.56243052	24.62616117	481
54.60835538	25.72601118	479
54.97634419	25.75738557	479
55.57806271	21.2481922	478
54.51277992	23.88417751	477
54.76595775	25.34418539	477
55.11481745	23.96081412	476
54.57815226	25.26065109	476
54.71153811	25.38894423	476
55.26482509	22.30857831	475
55.89427245	23.27258032	474
55.93187361	24.34405592	473
55.76109966	24.37441617	473
54.75874807	25.17303144	472
54.64254908	25.10771068	471
55.52408828	26.32029654	471
54.58354111	24.5337087	467
54.88106729	23.80520614	466
54.49987595	24.9803368	465
54.80272466	25.26763201	465
54.79987088	25.5164033	465
55.90109351	21.22535134	464
54.62384952	25.18463281	464
54.89912077	23.86748098	463
55.98320199	22.27734946	462
54.4841829	23.35955861	462
54.97102842	23.89848098	461
55.68902271	24.43734069	461
54.84527791	24.03892426	460
54.64361901	23.01620741	459
55.08134509	22.73923358	458
54.77088507	25.67075031	458
55.56326823	22.45432302	457
54.43050959	23.40663296	457
55.16281962	22.79944188	456
55.7298882	21.20566164	454
55.62237286	22.94420788	454
54.66093236	25.06171064	454
55.89560848	21.84947575	452
54.40250577	23.22221447	452
55.25628676	24.74718154	452
54.62613843	24.92142427	452
54.97104046	24.08590073	451
55.67921841	21.35242975	450
55.40295727	22.57111722	450
54.60257914	24.16250816	447
55.71636027	24.31033031	447
54.58713533	25.26092848	446
55.74710542	21.17256252	445
55.67937022	23.40377138	445
54.85426675	24.02335975	445
55.20292571	24.65192593	444
55.83847541	24.99778019	444
54.59627859	25.24573519	444
55.41212195	22.58657998	442
54.0901399	23.70192987	441
54.09940739	23.85475413	441
54.74078184	25.17251218	441
54.58613288	25.3537298	441
55.78809707	24.35873136	440
54.84435567	24.47486697	439
54.87248785	25.45680057	439
55.77291385	21.12285922	438
55.23877549	24.66823572	438
55.60196136	22.69084852	437
54.43393162	25.30246229	437
54.65781982	25.37161164	437
56.20874891	24.71724427	436
55.84758588	24.98204478	435
54.8028861	25.2520824	435
56.24958729	22.76564813	434
54.5662471	23.65207739	434
55.90823929	21.14484073	433
55.89504609	21.81752358	433
56.331491	22.87620048	433
