43.18343 -2.26597 13930
38.06366 -1.04908 13919
37.76522 -3.95304 13914
42.67401 -2.03078 13892
37.46292 -6.01219 13764
39.40589 -3.12329 13753
42.43344 -8.07617 13716
41.51772 2.19031 13674
37.51821 -4.6575 13657
40.94932 -5.62535 13602
42.51774 -8.81051 13562
37.33838 -6.54081 13500
40.62028 0.59517 13488
37.2507 -3.74731 13450
40.01101 -3.0099 13447
37.22464 -3.68519 13431
41.69381 2.71643 13420
37.74187 -0.85106 13355
42.9675 -2.82373 13352
37.13423 -3.66554 13345
41.86782 1.48167 13283
43.42052 -4.75284 13271
42.04766 2.26476 13269
36.82651 -4.7019 13204
41.52107 0.35811 13191
43.28326 -8.20658 13165
38.9629 -0.58516 13150
43.34961 -8.25218 13134
43.41281 -3.41896 13090
38.56139 -6.33629 13056
40.67579 -4.09113 13025
41.52112 1.74631 12951
41.38739 1.93323 12928
38.20883 -1.39748 12919
39.28671 -2.7914 12918
39.53267 -0.421 12911
39.98679 -6.53275 12901
42.11369 -8.75942 12888
37.56913 -1.81601 12881
40.49021 -3.96405 12879
38.43895 -0.84014 12841
41.42117 1.92168 12805
36.25197 -5.96433 12801
41.59367 2.5813 12766
38.7285 0.1049 12745
42.57281 -0.55006 12736
43.04903 -2.19913 12682
39.85491 -0.1565 12666
37.57343 -6.75172 12615
41.63265 0.89401 12569
42.32841 -8.77745 12537
42.35826 1.45743 12533
39.26639 -0.47342 12499
39.47554 -0.71671 12398
38.9655 -3.8888 12354
37.38593 -6.07669 12338
37.29223 -4.87544 12296
43.0773 -8.40536 12294
43.02317 -3.68214 12291
42.45837 -6.05447 12285
41.99248 -8.74242 12278
43.21195 -2.88828 12245
39.28792 -0.42474 12208
37.30318 -6.29869 12171
37.84286 -3.35159 12150
38.90743 -3.66486 12117
36.74426 -3.59017 12063
38.3092 -5.27316 12050
37.12338 -3.60616 12040
41.56996 1.64721 12039
39.57062 -1.21061 12012
37.38529 -6.20139 11945
37.67361 -4.93435 11906
43.3827 -2.97889 11861
38.05782 -1.67429 11852
41.21202 1.67341 11835
37.55001 -5.8698 11820
36.88744 -2.44116 11816
43.3364 -6.41547 11801
43.4496 -7.86361 11697
42.12188 -8.8493 11653
41.42885 1.79107 11617
39.98358 -4.28533 11607
40.66327 -4.02016 11588
37.26916 -6.06261 11570
43.44482 -3.45317 11534
38.68095 -7.09541 11512
37.37776 -6.9678 11349
41.47579 1.98155 11272
42.65263 -8.81446 11246
42.4788 -8.92784 11225
36.37897 -5.24826 11181
36.46243 -5.92909 11166
37.59241 -4.08351 11164
41.55703 2.39959 11161
37.24237 -1.8639 11159
38.74854 -0.43882 11143
38.11613 -3.08412 11137
40.55388 -3.3261 11094
43.25878 -4.06543 11091
42.52918 -1.67845 11040
39.47276 -3.5325 11030
41.9041 -1.72495 11027
37.3926 -2.14952 11000
43.39144 -6.06926 10997
42.57715 -2.85078 10965
37.22227 -5.30956 10952
38.18183 -0.87262 10878
40.1073 -3.69689 10854
42.1995 2.19241 10832
37.14234 -3.56706 10743
43.03329 -2.41049 10743
38.84152 -0.11597 10721
43.21795 -2.4107 10690
39.67972 -3.97154 10685
43.03544 -8.80347 10647
43.17769 -2.31372 10641
40.68105 -3.96898 10604
42.56488 -8.82727 10592
42.04082 3.11642 10588
41.85951 2.70966 10565
42.29987 -5.90292 10549
39.46362 -3.60672 10538
41.42428 1.99849 10535
39.59358 -3.03998 10471
39.98605 -5.60816 10432
37.78872 -3.61204 10431
37.23237 -3.62543 10385
39.22029 -3.60806 10378
42.99968 -4.13391 10370
41.73859 1.80567 10362
37.70589 -5.10226 10356
43.44152 -3.90458 10314
37.32804 -4.36853 10309
37.2884 -3.87969 10304
39.4366 -0.43704 10278
41.89896 -8.87207 10254
41.51877 1.90128 10244
39.11785 -0.51974 10234
39.62437 -3.33582 10208
39.15189 -5.90859 10106
42.6164 -6.41447 10092
38.04827 -0.99909 10085
43.08766 -2.3152 10078
37.38739 -6.5484 10074
39.68707 -3.77373 10072
41.19961 1.63646 10033
39.59793 -0.58358 10032
42.25969 3.07539 10021
42.77892 -9.06013 9999
38.23321 -1.70079 9969
42.83648 -1.64511 9952
36.43679 -5.45283 9893
43.29814 -1.86051 9829
40.5043 -4.06526 9824
38.32382 -4.62603 9800
38.32796 -6.76971 9778
39.45929 -5.87889 9770
43.57272 -7.2561 9754
38.70627 -0.98775 9744
37.61179 -5.82295 9744
42.60599 -8.64182 9730
41.55703 1.60575 9715
38.01746 -4.38075 9690
41.52621 -5.39271 9667
43.05381 -2.99896 9632
39.5281 -0.35063 9622
40.54639 0.48399 9620
43.538 -7.03922 9619
38.11607 -0.71588 9597
38.5379 -0.81842 9577
39.42166 -0.78075 9571
42.18268 -1.74662 9550
41.40351 -4.31454 9540
37.67288 -4.72184 9502
37.52013 -5.97997 9484
41.57408 2.48306 9463
41.86561 3.07444 9458
41.08941 0.96277 9456
41.47333 2.29014 9427
41.58918 2.32626 9418
37.14663 -3.64542 9406
40.36952 -3.48472 9406
39.42712 -0.38263 9344
37.19799 -4.0438 9340
38.5972 -0.67129 9331
37.54317 -6.05345 9318
43.40858 -5.38373 9305
43.32202 -2.4249 9277
42.51825 -0.3618 9264
41.95877 3.04383 9261
42.61097 -7.77189 9249
39.50794 -0.36722 9207
43.0572 -2.17908 9188
43.49237 -6.11275 9180
37.38275 -6.12575 9177
37.60948 -5.73602 9166
40.05454 -4.20766 9164
37.97611 -3.80355 9102
43.53794 -6.72074 9068
42.69819 -8.24467 9058
40.27137 -3.92048 9020
42.74111 -8.66367 9016
41.49642 2.29489 9013
41.85254 0.29511 9012
41.54982 2.24478 8921
38.08167 -1.27007 8910
42.43323 1.92813 8859
43.29798 -2.24993 8837
41.99419 1.51859 8823
37.41843 -6.15676 8814
41.88731 2.87707 8780
43.66099 -7.3584 8755
39.8499 -0.4866 8730
38.17228 -3.00539 8724
41.50473 -5.00014 8686
37.0995 -4.38339 8672
38.18182 -1.12441 8665
40.40557 -3.9984 8645
43.40773 -8.16968 8619
43.31133 -3.05185 8618
36.93625 -5.2611 8612
42.8417 -1.67451 8555
38.26449 -5.67513 8536
42.08496 -8.50035 8505
38.89226 -3.71034 8490
41.23604 -0.04207 8486
38.78193 -0.43558 8446
42.30279 -7.88376 8426
41.64245 2.39976 8425
37.23031 -6.89151 8415
38.19043 -1.8921 8414
43.11218 -9.03019 8402
39.36756 -3.35367 8372
40.59765 -3.24464 8369
41.52083 2.35744 8334
37.33977 -6.02948 8325
40.7171 -0.72467 8296
40.21501 -3.85492 8236
41.07572 -3.30446 8230
37.81062 -2.53977 8212
37.04857 -4.86029 8183
38.05491 -1.2455 8177
37.91612 -3.00746 8173
41.6022 2.02876 8169
36.82067 -5.74027 8140
39.17074 -3.8511 8135
39.41204 -0.39884 8127
41.69587 2.44418 8099
37.69212 -4.47878 8074
38.45158 -6.38042 8036
40.97639 -0.44881 8034
43.30694 -4.23225 8032
43.21392 -3.12966 8010
39.59187 -0.3007 8006
39.94235 -4.01868 7963
42.91692 -8.01444 7931
42.41946 -2.72875 7911
38.59284 -1.69313 7907
40.29299 -6.33081 7905
40.06649 -6.65747 7904
43.24802 -2.89232 7887
37.02661 -3.6242 7871
40.75637 -3.78148 7865
36.75623 -2.68153 7847
39.86922 -4.36045 7840
39.29425 -0.41173 7836
41.06499 -4.71727 7835
42.79235 -4.83781 7835
37.89539 -4.37762 7832
36.77275 -4.70614 7812
40.63356 -3.23367 7767
40.20889 -2.28979 7761
42.85314 -8.93256 7751
37.43851 -6.0408 7742
41.61125 2.54032 7721
42.12115 -1.78558 7713
43.33401 -4.10683 7702
41.58694 -4.57894 7692
41.39858 1.95782 7674
37.41898 -6.07537 7650
38.04892 -4.16688 7618
38.53997 -0.50586 7596
40.50598 -3.52972 7586
41.67048 2.74561 7583
43.18972 -8.73239 7582
39.3482 -1.92726 7568
38.49944 -5.14585 7546
37.41244 -1.74317 7537
38.16113 -0.79777 7530
37.91846 -6.54465 7508
41.92209 -1.25261 7503
42.95454 -9.18183 7489
37.81626 -5.02234 7487
38.63036 -0.6723 7466
40.83114 0.50591 7444
43.66607 -8.04865 7443
37.98249 -4.29136 7433
39.49683 -0.68371 7425
41.49944 1.82504 7414
38.74909 -2.06141 7410
41.52106 2.25101 7409
40.36368 -4.39879 7403
42.10175 -8.55634 7402
37.18405 -1.82105 7398
43.43095 -4.03973 7393
43.30693 -3.85262 7377
43.68816 -7.85268 7376
37.38435 -6.83278 7373
43.39763 -3.45143 7368
37.80289 -5.105 7360
37.46495 -5.35003 7353
40.60942 -4.97413 7350
40.54541 -3.45783 7340
41.85616 2.22314 7328
38.40429 -1.04226 7315
41.36152 2.03055 7314
40.56654 -4.01823 7308
43.3658 -2.50241 7307
41.48346 2.27195 7305
42.79672 -4.25824 7303
40.11 -3.38656 7247
37.89555 -6.56079 7228
40.62459 -3.90686 7210
41.61172 2.13514 7209
37.31708 -6.83869 7204
41.75042 1.8689 7199
37.13165 -2.72739 7180
43.15036 -2.60663 7163
41.82806 1.8992 7146
42.54889 -3.32275 7146
43.12891 -2.54108 7116
37.97916 -0.78703 7104
37.33855 -6.1357 7084
43.19448 -3.19451 7073
41.82866 2.89734 7062
37.39332 -3.52581 7046
39.12972 -3.09048 7040
41.55855 1.95326 7036
37.28931 -5.4955 7027
37.65108 -2.07211 7025
41.47726 -1.37196 7023
36.99549 -5.57162 6983
42.86734 -8.67865 6972
36.92549 -5.54326 6960
40.56667 -5.47259 6937
38.71212 -4.17612 6936
36.87157 -6.1742 6911
38.52811 -6.44602 6900
43.61046 -8.13659 6896
39.40508 -2.42535 6886
39.51493 -0.35418 6883
37.30943 -6.59366 6863
37.87262 -4.18049 6859
38.79665 0.03778 6857
36.98983 -3.56455 6856
42.42784 -2.46174 6832
38.11614 -0.90452 6825
40.7416 -4.06282 6802
38.14109 -0.77015 6786
42.08296 -1.80863 6783
37.59096 -5.87411 6780
43.09008 -2.32709 6778
41.37717 1.16379 6767
41.55816 2.15795 6764
37.87282 -5.61948 6757
40.34927 -4.02657 6731
43.24377 -2.53563 6730
42.62312 -9.01275 6717
42.21424 -8.27648 6714
40.16898 -3.27434 6713
40.20705 -5.08979 6682
41.80134 2.22437 6671
38.03693 -3.2875 6649
40.06174 -5.74943 6647
38.72409 -5.54389 6645
42.79693 -8.17077 6644
43.35052 -5.12853 6616
40.089 -3.87203 6603
41.36344 -4.53388 6593
41.49496 1.87363 6590
43.24358 -8.90046 6588
39.48583 -6.57828 6572
43.3253 -8.80928 6567
40.2314 -3.43473 6548
43.32444 -8.22984 6539
41.52982 2.3675 6536
42.93284 -8.16152 6532
42.99563 -8.43566 6526
38.97377 -3.34432 6517
42.39198 -8.49967 6513
39.26828 -1.91254 6493
38.08353 -1.25027 6493
42.90884 -8.73864 6481
39.58355 -0.3226 6473
38.14164 -0.88469 6464
37.3222 -4.00738 6446
40.35959 0.40317 6432
40.90303 -5.19955 6427
41.86893 -0.78707 6424
37.14382 -1.8466 6406
38.77711 -4.83306 6406
37.35597 -2.29719 6405
42.44108 -2.95106 6385
37.36862 -6.15923 6385
40.73187 -3.86255 6376
40.40817 -3.36297 6359
42.63201 -2.88357 6342
37.15997 -3.53523 6341
39.5814 -3.86646 6341
41.93808 -8.83392 6326
43.13304 -9.18329 6323
38.0643 -0.89851 6303
41.7707 -1.11677 6293
41.832 1.75455 6290
37.13235 -3.53598 6289
39.54454 -0.35401 6287
38.84321 -0.51772 6273
36.79153 -3.20127 6270
41.7844 1.83993 6263
41.81671 2.51639 6232
40.59857 0.44767 6229
41.32342 1.6613 6221
43.46519 -5.05595 6211
43.41114 -6.26153 6195
37.65264 -3.46156 6172
40.69535 -4.03203 6159
38.3803 -0.72829 6157
41.71795 1.93753 6144
37.00517 -3.98476 6137
42.1534 -7.95472 6137
42.79154 -1.5322 6133
42.69848 -8.6472 6116
42.33809 -8.56855 6110
38.18172 -1.37194 6103
39.41608 -7.24483 6102
37.52142 -6.26904 6094
41.73185 0.43663 6088
38.89125 -6.38605 6084
39.50189 -2.8665 6078
43.60802 -8.05092 6030
43.36426 -2.99137 6012
38.82506 0.02221 6004
37.5674 -4.84579 6002
36.78934 -5.55968 5994
41.4398 1.86442 5976
40.63502 0.28399 5976
43.18094 -7.89249 5972
41.56984 0.52516 5970
39.76225 -3.1617 5966
42.33602 -1.93447 5958
37.69618 -6.54763 5947
38.94518 -0.4442 5946
43.32183 -1.89115 5945
37.8474 -3.06955 5938
43.56325 -6.14439 5932
41.13881 1.05252 5925
37.35225 -6.19697 5921
38.73931 -3.01493 5913
43.25061 -1.99485 5896
37.15822 -3.67134 5892
37.532 -6.15389 5887
40.2188 0.19678 5884
41.92115 -4.49432 5880
41.50518 2.3175 5867
40.20273 -3.79719 5866
38.23792 -6.0137 5836
42.34102 -1.80222 5833
39.18662 -0.47031 5830
39.35821 -7.13072 5825
41.1536 1.21309 5813
41.9004 1.87744 5810
40.63776 -3.51197 5789
40.27874 -4.30531 5788
39.39099 -0.70952 5788
43.20961 -7.39541 5785
37.93675 -4.05643 5775
43.21995 -8.29427 5773
39.60066 -3.11867 5770
41.8742 2.28637 5764
43.1086 -9.21759 5746
43.46359 -5.83035 5741
43.40529 -4.77598 5736
41.49042 -2.5337 5727
37.39502 -6.14241 5724
41.75485 1.90364 5723
43.27241 -2.04735 5723
36.88152 -5.4029 5706
41.33107 1.93329 5699
39.94598 -3.99021 5691
40.36737 -3.24232 5683
43.50198 -8.15517 5675
43.10197 -8.91339 5674
41.83691 2.80899 5674
39.03623 -0.21374 5671
40.08931 -6.34627 5668
36.77403 -4.03917 5668
38.28211 -6.91576 5657
39.21793 -6.99114 5656
36.46358 -5.72165 5650
43.46131 -8.25568 5638
38.98227 -0.68809 5635
37.09304 -3.63381 5632
39.57008 -1.91067 5620
39.93002 -0.19866 5615
42.93135 -3.48403 5610
41.95278 -4.51717 5598
38.89443 -6.6271 5594
43.23092 -8.35386 5579
37.11088 -3.64372 5579
40.71997 -3.91937 5577
37.58663 -4.46739 5566
38.72425 -5.21897 5559
38.77663 0.08643 5551
38.73078 -4.0773 5551
41.99105 2.31398 5535
38.64675 -6.48576 5518
38.86467 -5.61615 5502
37.91494 -3.12104 5494
42.44297 -8.77976 5494
37.32569 -6.67986 5493
39.06116 -1.05392 5492
41.59788 -4.11571 5486
43.25831 -6.60396 5483
43.36147 -5.50542 5475
38.25168 -2.88706 5467
41.78922 1.1059 5459
40.38534 -3.4087 5450
36.52319 -5.86683 5443
39.52882 -3.07819 5435
42.19199 -7.79725 5433
41.72238 2.93195 5414
37.29456 -4.75873 5414
41.69029 2.16309 5412
40.55846 -5.6707 5412
38.26838 -5.41889 5409
43.23652 -7.55578 5409
38.687 -0.32679 5405
42.16763 0.89419 5401
42.29031 -8.13931 5401
41.81463 2.09634 5399
41.87993 2.51047 5385
41.53629 1.6897 5383
36.90654 -5.17199 5382
42.82593 -1.55232 5379
37.98132 -3.14833 5373
43.19576 -6.15579 5359
42.2293 -8.46705 5354
40.81603 -3.7689 5344
42.93432 -8.98608 5329
37.97647 -4.79612 5329
39.43009 -3.35822 5327
39.75611 -0.22282 5324
37.70648 -2.93398 5322
40.54984 -3.37626 5317
37.21056 -4.65532 5314
43.29625 -2.35897 5313
38.07827 -0.83747 5306
38.83188 -3.57669 5297
42.76339 -6.62529 5296
38.16894 -6.65371 5275
42.63385 -8.55874 5267
38.51274 -1.43503 5260
42.59985 -6.72126 5236
41.9124 1.67575 5226
37.03031 -4.33554 5219
37.65782 -5.71658 5217
41.95745 2.63855 5211
41.18685 1.45712 5196
37.2403 -3.56213 5178
43.34794 -8.2027 5162
38.74149 -5.67066 5161
37.93447 -5.7595 5153
